"","days","number_down"
"261",261,2.71428571428571
"262",262,2.71428571428571
"263",263,2.71428571428571
"264",264,2.71428571428571
"265",265,2.71428571428571
"266",266,1.71428571428571
"267",267,1.71428571428571
"268",268,1.71428571428571
"269",269,1.71428571428571
"270",270,1.71428571428571
"271",271,1.71428571428571
"272",272,1.71428571428571
"273",273,2.14285714285714
"274",274,2.14285714285714
"275",275,2.14285714285714
"276",276,2.14285714285714
"277",277,2.14285714285714
"278",278,2.14285714285714
"279",279,2.14285714285714
"280",280,2.57142857142857
"281",281,2.57142857142857
"282",282,2.57142857142857
"283",283,2.57142857142857
"284",284,2.57142857142857
"285",285,2.57142857142857
"286",286,2.57142857142857
"287",287,2.14285714285714
"288",288,2.14285714285714
"289",289,2.14285714285714
"290",290,2.14285714285714
"291",291,2.14285714285714
"292",292,2.14285714285714
"293",293,2.14285714285714
"294",294,1
"295",295,1
"296",296,1
"297",297,1
"298",298,1
"299",299,1
"300",300,1
"301",301,11.7142857142857
"302",302,11.7142857142857
"303",303,11.7142857142857
"304",304,11.7142857142857
"305",305,11.7142857142857
"306",306,11.7142857142857
"307",307,11.7142857142857
"308",308,5.71428571428571
"309",309,5.71428571428571
"310",310,5.71428571428571
"311",311,5.71428571428571
"312",312,5.71428571428571
"313",313,5.71428571428571
"314",314,5.71428571428571
"315",315,3.42857142857143
"316",316,3.42857142857143
"317",317,3.42857142857143
"318",318,3.42857142857143
"319",319,3.42857142857143
"320",320,3.42857142857143
"321",321,3.42857142857143
"322",322,4.14285714285714
"323",323,4.14285714285714
"324",324,4.14285714285714
"325",325,4.14285714285714
"326",326,4.14285714285714
"327",327,4.14285714285714
"328",328,4.14285714285714
"329",329,4.71428571428571
"330",330,4.71428571428571
"331",331,4.71428571428571
"332",332,4.71428571428571
"333",333,4.71428571428571
"334",334,4.71428571428571
"335",335,4.71428571428571
"336",336,10.4285714285714
"337",337,10.4285714285714
"338",338,10.4285714285714
"339",339,10.4285714285714
"340",340,10.4285714285714
"341",341,10.4285714285714
"342",342,10.4285714285714
"343",343,7.71428571428571
"344",344,7.71428571428571
"345",345,7.71428571428571
"346",346,7.71428571428571
"347",347,7.71428571428571
"348",348,7.71428571428571
"349",349,7.71428571428571
"350",350,4.57142857142857
"351",351,4.57142857142857
"352",352,4.57142857142857
"353",353,4.57142857142857
"354",354,4.57142857142857
"355",355,4.57142857142857
"356",356,4.57142857142857
"357",357,9.28571428571429
"358",358,9.28571428571429
"359",359,9.28571428571429
"360",360,9.28571428571429
"361",361,9.28571428571429
"362",362,9.28571428571429
"363",363,9.28571428571429
"364",364,7.28571428571429
"365",365,7.28571428571429
"366",366,7.28571428571429
"367",367,7.28571428571429
"368",368,7.28571428571429
"369",369,7.28571428571429
"370",370,7.28571428571429
"371",371,5.42857142857143
"372",372,5.42857142857143
"373",373,5.42857142857143
"374",374,5.42857142857143
"375",375,5.42857142857143
"376",376,5.42857142857143
"377",377,5.42857142857143
"378",378,9.57142857142857
"379",379,9.57142857142857
"380",380,9.57142857142857
"381",381,9.57142857142857
"382",382,9.57142857142857
"383",383,9.57142857142857
"384",384,9.57142857142857
"385",385,8.14285714285714
"386",386,8.14285714285714
"387",387,8.14285714285714
"388",388,8.14285714285714
"389",389,8.14285714285714
"390",390,8.14285714285714
"391",391,8.14285714285714
"392",392,8.71428571428571
"393",393,8.71428571428571
"394",394,8.71428571428571
"395",395,8.71428571428571
"396",396,8.71428571428571
"397",397,8.71428571428571
"398",398,8.71428571428571
"399",399,9.71428571428571
"400",400,9.71428571428571
"401",401,9.71428571428571
"402",402,9.71428571428571
"403",403,9.71428571428571
"404",404,9.71428571428571
"405",405,9.71428571428571
"406",406,8.14285714285714
"407",407,8.14285714285714
"408",408,8.14285714285714
"409",409,8.14285714285714
"410",410,8.14285714285714
"411",411,8.14285714285714
"412",412,8.14285714285714
"413",413,226.285714285714
"414",414,226.285714285714
"415",415,226.285714285714
"416",416,226.285714285714
"417",417,226.285714285714
"418",418,226.285714285714
"419",419,226.285714285714
"420",420,108
"421",421,108
"422",422,108
"423",423,108
"424",424,108
"425",425,108
"426",426,108
"427",427,213.142857142857
"428",428,213.142857142857
"429",429,213.142857142857
"430",430,213.142857142857
"431",431,213.142857142857
"432",432,213.142857142857
"433",433,213.142857142857
"434",434,115.428571428571
"435",435,115.428571428571
"436",436,115.428571428571
"437",437,115.428571428571
"438",438,115.428571428571
"439",439,115.428571428571
"440",440,115.428571428571
"441",441,147
"442",442,147
"443",443,147
"444",444,147
"445",445,147
"446",446,147
"447",447,147
"448",448,170.714285714286
"449",449,170.714285714286
"450",450,170.714285714286
"451",451,170.714285714286
"452",452,170.714285714286
"453",453,170.714285714286
"454",454,170.714285714286
"455",455,94
"456",456,94
"457",457,94
"458",458,94
"459",459,94
"460",460,94
"461",461,94
"462",462,43.4285714285714
"463",463,43.4285714285714
"464",464,43.4285714285714
"465",465,43.4285714285714
"466",466,43.4285714285714
"467",467,43.4285714285714
"468",468,43.4285714285714
"469",469,47.7142857142857
"470",470,47.7142857142857
"471",471,47.7142857142857
"472",472,47.7142857142857
"473",473,47.7142857142857
"474",474,47.7142857142857
"475",475,47.7142857142857
"476",476,42.4285714285714
"477",477,42.4285714285714
"478",478,42.4285714285714
"479",479,42.4285714285714
"480",480,42.4285714285714
"481",481,42.4285714285714
"482",482,42.4285714285714
"483",483,24
"484",484,24
"485",485,24
"486",486,24
"487",487,24
"488",488,24
"489",489,24
"490",490,19.4285714285714
"491",491,19.4285714285714
"492",492,19.4285714285714
"493",493,19.4285714285714
"494",494,19.4285714285714
"495",495,19.4285714285714
"496",496,19.4285714285714
"497",497,17
"498",498,17
"499",499,17
"500",500,17
"501",501,17
"502",502,17
"503",503,17
"504",504,12.8571428571429
"505",505,12.8571428571429
"506",506,12.8571428571429
"507",507,12.8571428571429
"508",508,12.8571428571429
"509",509,12.8571428571429
"510",510,12.8571428571429
"511",511,8.71428571428571
"512",512,8.71428571428571
"513",513,8.71428571428571
"514",514,8.71428571428571
"515",515,8.71428571428571
"516",516,8.71428571428571
"517",517,8.71428571428571
"518",518,11.4285714285714
"519",519,11.4285714285714
"520",520,11.4285714285714
"521",521,11.4285714285714
"522",522,11.4285714285714
"523",523,11.4285714285714
"524",524,11.4285714285714
"525",525,8.14285714285714
"526",526,8.14285714285714
"527",527,8.14285714285714
"528",528,8.14285714285714
"529",529,8.14285714285714
"530",530,8.14285714285714
"531",531,8.14285714285714
"532",532,6.42857142857143
"533",533,6.42857142857143
"534",534,6.42857142857143
"535",535,6.42857142857143
"536",536,6.42857142857143
"537",537,6.42857142857143
"538",538,6.42857142857143
"539",539,7.57142857142857
"540",540,7.57142857142857
"541",541,7.57142857142857
"542",542,7.57142857142857
"543",543,7.57142857142857
"544",544,7.57142857142857
"545",545,7.57142857142857
"546",546,5.28571428571429
"547",547,5.28571428571429
"548",548,5.28571428571429
"549",549,5.28571428571429
"550",550,5.28571428571429
"551",551,5.28571428571429
"552",552,5.28571428571429
"553",553,13.5714285714286
"554",554,13.5714285714286
"555",555,13.5714285714286
"556",556,13.5714285714286
"557",557,13.5714285714286
"558",558,13.5714285714286
"559",559,13.5714285714286
"560",560,7.85714285714286
"561",561,7.85714285714286
"562",562,7.85714285714286
"563",563,7.85714285714286
"564",564,7.85714285714286
"565",565,7.85714285714286
"566",566,7.85714285714286
"567",567,7.28571428571429
"568",568,7.28571428571429
"569",569,7.28571428571429
"570",570,7.28571428571429
"571",571,7.28571428571429
"572",572,7.28571428571429
"573",573,7.28571428571429
"574",574,6.42857142857143
"575",575,6.42857142857143
"576",576,6.42857142857143
"577",577,6.42857142857143
"578",578,6.42857142857143
"579",579,6.42857142857143
"580",580,6.42857142857143
"581",581,10.2857142857143
"582",582,10.2857142857143
"583",583,10.2857142857143
"584",584,10.2857142857143
"585",585,10.2857142857143
"586",586,10.2857142857143
"587",587,10.2857142857143
"588",588,8.57142857142857
"589",589,8.57142857142857
"590",590,8.57142857142857
"591",591,8.57142857142857
"592",592,8.57142857142857
"593",593,8.57142857142857
"594",594,8.57142857142857
"595",595,10.4285714285714
"596",596,10.4285714285714
"597",597,10.4285714285714
"598",598,10.4285714285714
"599",599,10.4285714285714
"600",600,10.4285714285714
"601",601,10.4285714285714
"602",602,17.5714285714286
"603",603,17.5714285714286
"604",604,17.5714285714286
"605",605,17.5714285714286
"606",606,17.5714285714286
"607",607,17.5714285714286
"608",608,17.5714285714286
"609",609,19.5714285714286
"610",610,19.5714285714286
"611",611,19.5714285714286
"612",612,19.5714285714286
"613",613,19.5714285714286
"614",614,19.5714285714286
"615",615,19.5714285714286
"616",616,15
"617",617,15
"618",618,15
"619",619,15
"620",620,15
"621",621,15
"622",622,15
"623",623,12.2857142857143
"624",624,12.2857142857143
"625",625,12.2857142857143
"626",626,12.2857142857143
"627",627,12.2857142857143
"628",628,12.2857142857143
"629",629,12.2857142857143
"630",630,15.7142857142857
"631",631,15.7142857142857
"632",632,15.7142857142857
"633",633,15.7142857142857
"634",634,15.7142857142857
"635",635,15.7142857142857
"636",636,15.7142857142857
"637",637,122
"638",638,122
"639",639,122
"640",640,122
"641",641,122
"642",642,122
"643",643,122
"644",644,33.7142857142857
"645",645,33.7142857142857
"646",646,33.7142857142857
"647",647,33.7142857142857
"648",648,33.7142857142857
"649",649,33.7142857142857
"650",650,33.7142857142857
"651",651,33.2857142857143
"652",652,33.2857142857143
"653",653,33.2857142857143
"654",654,33.2857142857143
"655",655,33.2857142857143
"656",656,33.2857142857143
"657",657,33.2857142857143
"658",658,22.2857142857143
"659",659,22.2857142857143
"660",660,22.2857142857143
"661",661,22.2857142857143
"662",662,22.2857142857143
"663",663,22.2857142857143
"664",664,22.2857142857143
"665",665,21.8571428571429
"666",666,21.8571428571429
"667",667,21.8571428571429
"668",668,21.8571428571429
"669",669,21.8571428571429
"670",670,21.8571428571429
"671",671,21.8571428571429
"672",672,27
"673",673,27
"674",674,27
"675",675,27
"676",676,27
"677",677,27
"678",678,27
"679",679,26.2857142857143
"680",680,26.2857142857143
"681",681,26.2857142857143
"682",682,26.2857142857143
"683",683,26.2857142857143
"684",684,26.2857142857143
"685",685,26.2857142857143
"686",686,26.4285714285714
"687",687,26.4285714285714
"688",688,26.4285714285714
"689",689,26.4285714285714
"690",690,26.4285714285714
"691",691,26.4285714285714
"692",692,26.4285714285714
"693",693,20.2857142857143
"694",694,20.2857142857143
"695",695,20.2857142857143
"696",696,20.2857142857143
"697",697,20.2857142857143
"698",698,20.2857142857143
"699",699,20.2857142857143
"700",700,28.8571428571429
"701",701,28.8571428571429
"702",702,28.8571428571429
"703",703,28.8571428571429
"704",704,28.8571428571429
"705",705,28.8571428571429
"706",706,28.8571428571429
"707",707,49.8571428571429
"708",708,49.8571428571429
"709",709,49.8571428571429
"710",710,49.8571428571429
"711",711,49.8571428571429
"712",712,49.8571428571429
"713",713,49.8571428571429
"714",714,46.2857142857143
"715",715,46.2857142857143
"716",716,46.2857142857143
"717",717,46.2857142857143
"718",718,46.2857142857143
"719",719,46.2857142857143
"720",720,46.2857142857143
"721",721,45.2857142857143
"722",722,45.2857142857143
"723",723,45.2857142857143
"724",724,45.2857142857143
"725",725,45.2857142857143
"726",726,45.2857142857143
"727",727,45.2857142857143
"728",728,153
"729",729,153
"730",730,153
"731",731,153
"732",732,153
"733",733,153
"734",734,153
"735",735,70.5714285714286
"736",736,70.5714285714286
"737",737,70.5714285714286
"738",738,70.5714285714286
"739",739,70.5714285714286
"740",740,70.5714285714286
"741",741,70.5714285714286
"742",742,252.285714285714
"743",743,252.285714285714
"744",744,252.285714285714
"745",745,252.285714285714
"746",746,252.285714285714
"747",747,252.285714285714
"748",748,252.285714285714
"749",749,62.1428571428571
"750",750,62.1428571428571
"751",751,62.1428571428571
"752",752,62.1428571428571
"753",753,62.1428571428571
"754",754,62.1428571428571
"755",755,62.1428571428571
"756",756,53.1428571428571
"757",757,53.1428571428571
"758",758,53.1428571428571
"759",759,53.1428571428571
"760",760,53.1428571428571
"761",761,53.1428571428571
"762",762,53.1428571428571
"763",763,67.1428571428571
"764",764,67.1428571428571
"765",765,67.1428571428571
"766",766,67.1428571428571
"767",767,67.1428571428571
"768",768,67.1428571428571
"769",769,67.1428571428571
"770",770,44.1428571428571
"771",771,44.1428571428571
"772",772,44.1428571428571
"773",773,44.1428571428571
"774",774,44.1428571428571
"775",775,44.1428571428571
"776",776,44.1428571428571
"777",777,44.4285714285714
"778",778,44.4285714285714
"779",779,44.4285714285714
"780",780,44.4285714285714
"781",781,44.4285714285714
"782",782,44.4285714285714
"783",783,44.4285714285714
"784",784,47.4285714285714
"785",785,47.4285714285714
"786",786,47.4285714285714
"787",787,47.4285714285714
"788",788,47.4285714285714
"789",789,47.4285714285714
"790",790,47.4285714285714
"791",791,73.7142857142857
"792",792,73.7142857142857
"793",793,73.7142857142857
"794",794,73.7142857142857
"795",795,73.7142857142857
"796",796,73.7142857142857
"797",797,73.7142857142857
"798",798,37.5714285714286
"799",799,37.5714285714286
"800",800,37.5714285714286
"801",801,37.5714285714286
"802",802,37.5714285714286
"803",803,37.5714285714286
"804",804,37.5714285714286
"805",805,41.1428571428571
"806",806,41.1428571428571
"807",807,41.1428571428571
"808",808,41.1428571428571
"809",809,41.1428571428571
"810",810,41.1428571428571
"811",811,41.1428571428571
"812",812,37.2857142857143
"813",813,37.2857142857143
"814",814,37.2857142857143
"815",815,37.2857142857143
"816",816,37.2857142857143
"817",817,37.2857142857143
"818",818,37.2857142857143
"819",819,33.5714285714286
"820",820,33.5714285714286
"821",821,33.5714285714286
"822",822,33.5714285714286
"823",823,33.5714285714286
"824",824,33.5714285714286
"825",825,33.5714285714286
"826",826,42.4285714285714
"827",827,42.4285714285714
"828",828,42.4285714285714
"829",829,42.4285714285714
"830",830,42.4285714285714
"831",831,42.4285714285714
"832",832,42.4285714285714
"833",833,25
"834",834,25
"835",835,25
"836",836,25
"837",837,25
"838",838,25
"839",839,25
"840",840,18.8571428571429
"841",841,18.8571428571429
"842",842,18.8571428571429
"843",843,18.8571428571429
"844",844,18.8571428571429
"845",845,18.8571428571429
"846",846,18.8571428571429
"847",847,21.4285714285714
"848",848,21.4285714285714
"849",849,21.4285714285714
"850",850,21.4285714285714
"851",851,21.4285714285714
"852",852,21.4285714285714
"853",853,21.4285714285714
"854",854,36.4285714285714
"855",855,36.4285714285714
"856",856,36.4285714285714
"857",857,36.4285714285714
"858",858,36.4285714285714
"859",859,36.4285714285714
"860",860,36.4285714285714
"861",861,27.1428571428571
"862",862,27.1428571428571
"863",863,27.1428571428571
"864",864,27.1428571428571
"865",865,27.1428571428571
"866",866,27.1428571428571
"867",867,27.1428571428571
"868",868,20.2857142857143
"869",869,20.2857142857143
"870",870,20.2857142857143
"871",871,20.2857142857143
"872",872,20.2857142857143
"873",873,20.2857142857143
"874",874,20.2857142857143
"875",875,13.2857142857143
"876",876,13.2857142857143
"877",877,13.2857142857143
"878",878,13.2857142857143
"879",879,13.2857142857143
"880",880,13.2857142857143
"881",881,13.2857142857143
"882",882,12.1428571428571
"883",883,12.1428571428571
"884",884,12.1428571428571
"885",885,12.1428571428571
"886",886,12.1428571428571
"887",887,12.1428571428571
"888",888,12.1428571428571
"889",889,15
"890",890,15
"891",891,15
"892",892,15
"893",893,15
"894",894,15
"895",895,15
"896",896,10.1428571428571
"897",897,10.1428571428571
"898",898,10.1428571428571
"899",899,10.1428571428571
"900",900,10.1428571428571
"901",901,10.1428571428571
"902",902,10.1428571428571
"903",903,15.1428571428571
"904",904,15.1428571428571
"905",905,15.1428571428571
"906",906,15.1428571428571
"907",907,15.1428571428571
"908",908,15.1428571428571
"909",909,15.1428571428571
"910",910,10.1428571428571
"911",911,10.1428571428571
"912",912,10.1428571428571
"913",913,10.1428571428571
"914",914,10.1428571428571
"915",915,10.1428571428571
"916",916,10.1428571428571
"917",917,8.42857142857143
"918",918,8.42857142857143
"919",919,8.42857142857143
"920",920,8.42857142857143
"921",921,8.42857142857143
"922",922,8.42857142857143
"923",923,8.42857142857143
"924",924,8
"925",925,8
"926",926,8
"927",927,8
"928",928,8
"929",929,8
"930",930,8
"931",931,8.42857142857143
"932",932,8.42857142857143
"933",933,8.42857142857143
"934",934,8.42857142857143
"935",935,8.42857142857143
"936",936,8.42857142857143
"937",937,8.42857142857143
"938",938,7.57142857142857
"939",939,7.57142857142857
"940",940,7.57142857142857
"941",941,7.57142857142857
"942",942,7.57142857142857
"943",943,7.57142857142857
"944",944,7.57142857142857
"945",945,7.42857142857143
"946",946,7.42857142857143
"947",947,7.42857142857143
"948",948,7.42857142857143
"949",949,7.42857142857143
"950",950,7.42857142857143
"951",951,7.42857142857143
"952",952,8.14285714285714
"953",953,8.14285714285714
"954",954,8.14285714285714
"955",955,8.14285714285714
"956",956,8.14285714285714
"957",957,8.14285714285714
"958",958,8.14285714285714
"959",959,10.8571428571429
"960",960,10.8571428571429
"961",961,10.8571428571429
"962",962,10.8571428571429
"963",963,10.8571428571429
"964",964,10.8571428571429
"965",965,10.8571428571429
"966",966,11.7142857142857
"967",967,11.7142857142857
"968",968,11.7142857142857
"969",969,11.7142857142857
"970",970,11.7142857142857
"971",971,11.7142857142857
"972",972,11.7142857142857
"973",973,7.42857142857143
"974",974,7.42857142857143
"975",975,7.42857142857143
"976",976,7.42857142857143
"977",977,7.42857142857143
"978",978,7.42857142857143
"979",979,7.42857142857143
"980",980,16
"981",981,16
"982",982,16
"983",983,16
"984",984,16
"985",985,16
"986",986,16
"987",987,11.4285714285714
"988",988,11.4285714285714
"989",989,11.4285714285714
"990",990,11.4285714285714
"991",991,11.4285714285714
"992",992,11.4285714285714
"993",993,11.4285714285714
"994",994,11.2857142857143
"995",995,11.2857142857143
"996",996,11.2857142857143
"997",997,11.2857142857143
"998",998,11.2857142857143
"999",999,11.2857142857143
"1000",1000,11.2857142857143
"1001",1001,7.57142857142857
"1002",1002,7.57142857142857
"1003",1003,7.57142857142857
"1004",1004,7.57142857142857
"1005",1005,7.57142857142857
"1006",1006,7.57142857142857
"1007",1007,7.57142857142857
"1008",1008,12.8571428571429
"1009",1009,12.8571428571429
"1010",1010,12.8571428571429
"1011",1011,12.8571428571429
"1012",1012,12.8571428571429
"1013",1013,12.8571428571429
"1014",1014,12.8571428571429
"1015",1015,9.71428571428571
"1016",1016,9.71428571428571
"1017",1017,9.71428571428571
"1018",1018,9.71428571428571
"1019",1019,9.71428571428571
"1020",1020,9.71428571428571
"1021",1021,9.71428571428571
"1022",1022,10.1428571428571
"1023",1023,10.1428571428571
"1024",1024,10.1428571428571
"1025",1025,10.1428571428571
"1026",1026,10.1428571428571
"1027",1027,10.1428571428571
"1028",1028,10.1428571428571
"1029",1029,9
"1030",1030,9
"1031",1031,9
"1032",1032,9
"1033",1033,9
"1034",1034,9
"1035",1035,9
"1036",1036,7.42857142857143
"1037",1037,7.42857142857143
"1038",1038,7.42857142857143
"1039",1039,7.42857142857143
"1040",1040,7.42857142857143
"1041",1041,7.42857142857143
"1042",1042,7.42857142857143
"1043",1043,18.2857142857143
"1044",1044,18.2857142857143
"1045",1045,18.2857142857143
"1046",1046,18.2857142857143
"1047",1047,18.2857142857143
"1048",1048,18.2857142857143
"1049",1049,18.2857142857143
"1050",1050,29.2857142857143
"1051",1051,29.2857142857143
"1052",1052,29.2857142857143
"1053",1053,29.2857142857143
"1054",1054,29.2857142857143
"1055",1055,29.2857142857143
"1056",1056,29.2857142857143
"1057",1057,25.2857142857143
"1058",1058,25.2857142857143
"1059",1059,25.2857142857143
"1060",1060,25.2857142857143
"1061",1061,25.2857142857143
"1062",1062,25.2857142857143
"1063",1063,25.2857142857143
"1064",1064,31.8571428571429
"1065",1065,31.8571428571429
"1066",1066,31.8571428571429
"1067",1067,31.8571428571429
"1068",1068,31.8571428571429
"1069",1069,31.8571428571429
"1070",1070,31.8571428571429
"1071",1071,46.4285714285714
"1072",1072,46.4285714285714
"1073",1073,46.4285714285714
"1074",1074,46.4285714285714
"1075",1075,46.4285714285714
"1076",1076,46.4285714285714
"1077",1077,46.4285714285714
"1078",1078,39
"1079",1079,39
"1080",1080,39
"1081",1081,39
"1082",1082,39
"1083",1083,39
"1084",1084,39
"1085",1085,79.4285714285714
"1086",1086,79.4285714285714
"1087",1087,79.4285714285714
"1088",1088,79.4285714285714
"1089",1089,79.4285714285714
"1090",1090,79.4285714285714
"1091",1091,79.4285714285714
"1092",1092,37.8571428571429
"1093",1093,37.8571428571429
"1094",1094,37.8571428571429
"1095",1095,37.8571428571429
"1096",1096,37.8571428571429
"1097",1097,37.8571428571429
"1098",1098,37.8571428571429
"1099",1099,32.7142857142857
"1100",1100,32.7142857142857
"1101",1101,32.7142857142857
"1102",1102,32.7142857142857
"1103",1103,32.7142857142857
"1104",1104,32.7142857142857
"1105",1105,32.7142857142857
"1106",1106,33.1428571428571
"1107",1107,33.1428571428571
"1108",1108,33.1428571428571
"1109",1109,33.1428571428571
"1110",1110,33.1428571428571
"1111",1111,33.1428571428571
"1112",1112,33.1428571428571
"1113",1113,39.1428571428571
"1114",1114,39.1428571428571
"1115",1115,39.1428571428571
"1116",1116,39.1428571428571
"1117",1117,39.1428571428571
"1118",1118,39.1428571428571
"1119",1119,39.1428571428571
"1120",1120,88.8571428571429
"1121",1121,88.8571428571429
"1122",1122,88.8571428571429
"1123",1123,88.8571428571429
"1124",1124,88.8571428571429
